# index, name, nodeLabel, _pos
7561,Rara,Rara,"array([3.6800579, 7.0599647])"
7562,Rxrb,Rxrb,"array([3.85094713, 7.17926678])"
7563,ROPN1L,ROPN1L,"array([3.81422236, 7.20849091])"
7564,ROPN1,ROPN1,"array([3.80237906, 6.86966628])"
7565,BDNF,BDNF,"array([3.51725284, 7.27326949])"
7566,SCAF11,SCAF11,"array([3.74805367, 7.17175508])"
7567,CYTIP,CYTIP,"array([3.53392639, 7.08450964])"
7568,GLP1R,GLP1R,"array([3.52560895, 7.25433967])"
7569,GCG,GCG,"array([3.41316099, 7.2384928 ])"
7570,NRL,NRL,"array([3.86911629, 7.01487015])"
7571,FIZ1,FIZ1,"array([3.98184087, 6.91976205])"
7572,SENP1,SENP1,"array([3.68262061, 7.16322806])"
7573,POLR3A,POLR3A,"array([3.74509592, 7.19745483])"
7574,NISCH,NISCH,"array([3.52771312, 7.13961683])"
7575,slx8,slx8,"array([3.89892383, 7.08915842])"
7576,GBP3,GBP3,"array([3.46230482, 7.09970618])"
7577,Xrcc6,Xrcc6,"array([3.64523274, 6.98802536])"
7578,Xrcc5,Xrcc5,"array([3.49097429, 6.96941354])"
7579,WT1,WT1,"array([3.68048492, 7.12300561])"
7580,CCNB2,CCNB2,"array([3.65252623, 7.12390499])"
7581,RAB33B,RAB33B,"array([3.59825414, 7.29219257])"
7582,EDA2R,EDA2R,"array([3.81648039, 7.1518635 ])"
7583,SGOL1,SGOL1,"array([3.7541248 , 7.21037117])"
7584,RGS12,RGS12,"array([3.54502685, 7.08899812])"
7585,CARD10,CARD10,"array([3.55228592, 7.13208208])"
7586,KLK3,KLK3,"array([3.53837009, 7.35207711])"
7587,NR1D1,NR1D1,"array([3.70338002, 7.12380716])"
7588,NR1D2,NR1D2,"array([3.68322628, 7.10839672])"
7589,PILRA,PILRA,"array([3.58054774, 7.05005825])"
7590,SAA1,SAA1,"array([3.59382786, 7.45575163])"
7591,NUP210,NUP210,"array([3.68126854, 7.28726017])"
7592,INHBE,INHBE,"array([3.64084759, 7.3314494 ])"
7593,MAP4K5,MAP4K5,"array([3.63222155, 7.25539895])"
7594,SLC7A7,SLC7A7,"array([3.82062167, 7.23753011])"
7595,Slc7a7,Slc7a7,"array([3.96121331, 7.20633353])"
7596,FAM57A,FAM57A,"array([3.808174  , 7.25182152])"
7597,CCBP2,CCBP2,"array([3.87604381, 7.23885339])"
7598,Ccl3,Ccl3,"array([4.04347061, 7.25604344])"
7599,Ccl2,Ccl2,"array([4.04382395, 7.22527087])"
7600,CCL8,CCL8,"array([3.96287684, 7.28136588])"
7601,CCL13,CCL13,"array([3.82735541, 7.33491996])"
7602,PIK3CB,PIK3CB,"array([3.62116654, 7.13178824])"
7603,SOX4,SOX4,"array([3.71368835, 7.12545178])"
7604,CCL11,CCL11,"array([3.89081407, 7.18969288])"
7605,CD14,CD14,"array([3.50049492, 7.12392717])"
7606,NEK8,NEK8,"array([3.68178244, 7.32574086])"
7607,CSN2,CSN2,"array([3.68029763, 7.14651166])"
7608,PLP1,PLP1,"array([3.51666128, 7.15746476])"
7609,PMP22,PMP22,"array([3.82145363, 7.33314917])"
7610,MPZ,MPZ,"array([3.79506486, 7.38284739])"
7611,CSRP2,CSRP2,"array([3.79300485, 7.23913617])"
7612,CCKAR,CCKAR,"array([3.27281482, 7.4394875 ])"
7613,PTPRH,PTPRH,"array([3.47600652, 7.19918799])"
7614,TAOK3,TAOK3,"array([3.65849414, 7.29779326])"
7615,NEUROD2,NEUROD2,"array([3.64377444, 7.01773311])"
7616,GATA5,GATA5,"array([3.69989153, 6.85461878])"
7617,KLF2,KLF2,"array([3.66405349, 7.06189069])"
7618,UPK2,UPK2,"array([3.76489955, 7.51902312])"
7619,UPK1A,UPK1A,"array([3.81260994, 7.65292693])"
7620,UPK3A,UPK3A,"array([ 3.73032772, 10.07101559])"
7621,UPK1B,UPK1B,"array([ 3.70929646, 10.07170705])"
7622,NF1,NF1,"array([3.65667877, 7.1592931 ])"
7623,MYL2,MYL2,"array([3.5688553 , 7.04799697])"
7624,IL12A,IL12A,"array([3.35015282, 6.71949877])"
7625,IL12B,IL12B,"array([3.40574989, 6.81691655])"
7626,TACR2,TACR2,"array([3.73445862, 6.89732908])"
7627,TAC4,TAC4,"array([3.72280495, 6.80339623])"
7628,TFF2,TFF2,"array([3.69107183, 6.80312538])"
7629,PRPS2,PRPS2,"array([3.74305689, 7.30173884])"
7630,SYN3,SYN3,"array([3.50707926, 6.94881006])"
7631,ETV5,ETV5,"array([3.62976694, 7.14527772])"
7632,TFEC,TFEC,"array([3.5444977 , 7.28470427])"
7633,ATF6,ATF6,"array([3.7077659 , 7.23079366])"
7634,SCN1A,SCN1A,"array([3.55267113, 7.04369647])"
7635,SCN5A,SCN5A,"array([3.57709921, 7.11589746])"
7636,MAPK12,MAPK12,"array([3.60626657, 7.13929088])"
7637,PTPRN,PTPRN,"array([3.49529169, 7.25436201])"
7638,NTSR1,NTSR1,"array([3.6806306 , 6.98457741])"
7639,NTF4,NTF4,"array([3.42049677, 7.26988077])"
7640,NFE2L1,NFE2L1,"array([3.67439181, 7.13492807])"
7641,NFATC1,NFATC1,"array([3.63232207, 7.13622172])"
7642,DOC2A,DOC2A,"array([3.36843831, 7.22963086])"
7643,FZD2,FZD2,"array([3.45959739, 7.12724673])"
7644,FZD4,FZD4,"array([3.57025985, 7.14069189])"
7645,CLDN4,CLDN4,"array([3.41563885, 7.31517517])"
7646,CLDN6,CLDN6,"array([3.35925364, 7.28915554])"
7647,CLDN8,CLDN8,"array([3.34711754, 7.27248101])"
7648,BTBD1,BTBD1,"array([3.73897392, 7.2281107 ])"
7649,Tnfrsf8,Tnfrsf8,"array([3.70712103, 7.36251815])"
7650,SIX6,SIX6,"array([3.70067014, 7.03447243])"
7651,PPM1E,PPM1E,"array([3.58508645, 7.00690629])"
7652,HMGN2,HMGN2,"array([3.73003962, 7.1945749 ])"
7653,NKRF,NKRF,"array([3.69010635, 7.19968151])"
7654,ASCC3,ASCC3,"array([3.72796372, 7.17551176])"
7655,TAF4B,TAF4B,"array([3.78308129, 7.09552612])"
7656,EBF2,EBF2,"array([3.68646749, 6.84309518])"
7657,EBF3,EBF3,"array([3.67705062, 6.84362194])"
7658,RTN4R,RTN4R,"array([0.93817909, 5.89256203])"
7659,OMG,OMG,"array([0.9578754 , 5.90219352])"
7660,TFPI,TFPI,"array([3.60269467, 7.14702676])"
7661,F9,F9,"array([3.37539626, 7.31750783])"
7662,ZCCHC8,ZCCHC8,"array([3.67379637, 7.26101787])"
7663,KISS1R,KISS1R,"array([3.29196363, 7.53202384])"
7664,KISS1,KISS1,"array([3.39304097, 7.44082201])"
7665,DGUOK,DGUOK,"array([3.50630644, 7.21758069])"
7666,IFT57,IFT57,"array([3.48474099, 7.28691193])"
7667,VPS16,VPS16,"array([3.53811988, 7.19403952])"
7668,VPS33A,VPS33A,"array([3.54889983, 7.19495668])"
7669,SH3BP1,SH3BP1,"array([3.54335104, 7.2008696 ])"
7670,MTBP,MTBP,"array([3.59464412, 7.29670653])"
7671,OSMR,OSMR,"array([3.68742786, 7.31099059])"
7672,PTPRO,PTPRO,"array([3.54910449, 7.07988128])"
7673,CASQ2,CASQ2,"array([3.3981703 , 6.84222136])"
7674,CLIC5,CLIC5,"array([3.47473787, 7.18350039])"
7675,MOS,MOS,"array([3.63058229, 7.02517775])"
7676,MZF1,MZF1,"array([3.78514727, 7.21431572])"
7677,TSHR,TSHR,"array([3.53881449, 7.21134108])"
7678,SPAG1,SPAG1,"array([3.73569654, 7.19556942])"
7679,RPL14,RPL14,"array([3.65788386, 7.24030369])"
7680,RAB15,RAB15,"array([3.76490638, 7.30536306])"
7681,CDK5RAP1,CDK5RAP1,"array([3.80593459, 7.24301044])"
7682,CD24,CD24,"array([3.62757962, 6.98218154])"
7683,FGF3,FGF3,"array([3.56323981, 7.1488413 ])"
7684,NOTCH4,NOTCH4,"array([3.63641166, 7.14453765])"
7685,EXPH5,EXPH5,"array([3.53849604, 7.25155533])"
7686,RAPGEF2,RAPGEF2,"array([3.55212472, 7.19251923])"
7687,IFRD1,IFRD1,"array([3.66748389, 7.07719733])"
7688,ZIC1,ZIC1,"array([3.78295816, 7.02295177])"
7689,ZIC2,ZIC2,"array([3.78538764, 7.12125715])"
7690,ZIC3,ZIC3,"array([3.86052075, 6.94155316])"
7691,SLA2,SLA2,"array([3.58779187, 7.0980278 ])"
7692,CARD11,CARD11,"array([3.62007486, 7.13992786])"
7693,DGKQ,DGKQ,"array([3.60429856, 7.30913239])"
7694,AZI1,AZI1,"array([3.63538313, 7.15893147])"
7695,AZI2,AZI2,"array([3.58513182, 7.25125937])"
7696,OSBP,OSBP,"array([3.57368476, 7.32008091])"
7697,PAX1,PAX1,"array([3.47874176, 7.0078157 ])"
7698,MEOX1,MEOX1,"array([3.48547794, 7.0757218 ])"
7699,PAX8,PAX8,"array([3.71294664, 7.14137423])"
7700,CLCN3,CLCN3,"array([3.46072505, 7.05765033])"
7701,NR2F6,NR2F6,"array([3.69736455, 7.09359662])"
7702,GRAP,GRAP,"array([3.48734635, 7.10175499])"
7703,Tgfb1i1,Tgfb1i1,"array([3.45205119, 7.05379531])"
7704,CP,CP,"array([3.50451373, 7.28285816])"
7705,Sh2d1b1,Sh2d1b1,"array([3.39572168, 7.06029642])"
7706,Cd244,Cd244,"array([3.48345422, 6.95422232])"
7707,PRRX1,PRRX1,"array([3.46079559, 7.35465417])"
7708,PTH2R,PTH2R,"array([3.8090653 , 7.00628854])"
7709,Mybl2,Mybl2,"array([3.80844361, 7.16732995])"
7710,RASSF9,RASSF9,"array([3.43189112, 7.22609683])"
7711,PPARg,PPARg,"array([3.72928833, 6.91915328])"
7712,PIK3AP1,PIK3AP1,"array([3.54621313, 7.10493158])"
7713,CD7,CD7,"array([3.72348155, 7.26692908])"
7714,KIR2DL2,KIR2DL2,"array([3.45402073, 7.15521347])"
7715,Efs,Efs,"array([3.47911373, 7.029892  ])"
7716,Ptk2b,Ptk2b,"array([3.39200257, 7.21686478])"
7717,DEDD2,DEDD2,"array([3.5987883 , 7.26763801])"
7718,PGM1,PGM1,"array([3.68411811, 7.26541074])"
7719,PPP1R3A,PPP1R3A,"array([3.89274107, 7.12071035])"
7720,KIF20B,KIF20B,"array([3.64323873, 7.05670252])"
7721,Foxm1,Foxm1,"array([3.60886969, 6.87268963])"
7722,IRF7,IRF7,"array([3.59423904, 7.16033653])"
7723,SERPINB6,SERPINB6,"array([3.50926687, 7.32588353])"
7724,IRF5,IRF5,"array([3.66503439, 7.15666633])"
7725,TCF7L1,TCF7L1,"array([3.47004761, 7.18295008])"
7726,ATF6B,ATF6B,"array([3.78840214, 7.18197295])"
7727,Vdac1,Vdac1,"array([3.41297758, 7.2328605 ])"
7728,SIRPB1,SIRPB1,"array([3.80255572, 7.27679185])"
7729,TYROBP,TYROBP,"array([3.78894475, 7.29613691])"
7730,FMN1,FMN1,"array([3.62206189, 6.96498716])"
7731,WBP4,WBP4,"array([3.66678058, 7.24495908])"
7732,FNBP4,FNBP4,"array([3.71899795, 7.18324668])"
7733,CEP250,CEP250,"array([3.61883797, 7.30063551])"
7734,CLEC4C,CLEC4C,"array([3.48595453, 7.18794447])"
7735,TID3,TID3,"array([3.50996247, 7.3875364 ])"
7736,KIN3,KIN3,"array([3.89358358, 7.1741201 ])"
7737,ESM1,ESM1,"array([3.30978807, 7.10933679])"
7738,VNN2,VNN2,"array([3.46528954, 6.96518969])"
7739,POLR3G,POLR3G,"array([3.80095586, 7.26668414])"
7740,INPP5A,INPP5A,"array([3.74245903, 7.35564511])"
7741,PRDM1,PRDM1,"array([3.74635473, 7.12412899])"
7742,GCH1,GCH1,"array([3.58311092, 7.13227693])"
7743,GABRB2,GABRB2,"array([3.50890396, 7.27238829])"
7744,DAD1,DAD1,"array([3.74915481, 7.22143146])"
7745,GMFB,GMFB,"array([3.78070696, 7.16006415])"
7746,MAPKAPK3,MAPKAPK3,"array([3.62311461, 7.15306299])"
7747,P2RY1,P2RY1,"array([3.68474079, 6.97544549])"
7748,CKM,CKM,"array([3.54101976, 7.14864696])"
7749,FHL1,FHL1,"array([3.63984111, 7.12888064])"
7750,ADCY2,ADCY2,"array([3.44166102, 7.14137614])"
7751,PPIF,PPIF,"array([3.61869137, 7.27731104])"
7752,ALDOB,ALDOB,"array([3.52712175, 7.28929672])"
7753,ALDOC,ALDOC,"array([3.68004302, 7.30399512])"
7754,ADRA2A,ADRA2A,"array([3.63315746, 7.04222959])"
7755,DUSP4,DUSP4,"array([3.74025994, 7.25403145])"
7756,SLC1A2,SLC1A2,"array([3.54526211, 7.05135504])"
7757,AQP4,AQP4,"array([3.42582175, 7.11643927])"
7758,PDAP1,PDAP1,"array([3.52203775, 7.28090449])"
7759,GP5,GP5,"array([3.84385616, 6.92881683])"
7760,TPD52L2,TPD52L2,"array([3.53233633, 7.1793664 ])"
7761,Tpd52,Tpd52,"array([3.4380032 , 7.07169013])"
7762,Ywhaq,Ywhaq,"array([3.48319638, 6.96883601])"
7763,Ywhae,Ywhae,"array([3.50768204, 7.06342837])"
7764,Scap,Scap,"array([3.49426301, 7.30750485])"
7765,MERTK,MERTK,"array([3.51542489, 7.14189405])"
7766,SELPLG,SELPLG,"array([3.57771056, 7.04688966])"
7767,Parp1,Parp1,"array([3.46183579, 7.1167567 ])"
7768,UROD,UROD,"array([3.74185083, 7.1686008 ])"
7769,KCNAB1,KCNAB1,"array([3.53402808, 7.17662986])"
7770,SSH1,SSH1,"array([3.56891888, 7.30696726])"
7771,Cfl1,Cfl1,"array([3.44231252, 7.33546105])"
7772,SSH2,SSH2,"array([3.57795929, 7.34204388])"
7773,CD209,CD209,"array([3.45560558, 7.19890403])"
7774,AKR1C2,AKR1C2,"array([4.47266544, 4.48177271])"
7775,LYPLA1,LYPLA1,"array([3.62968274, 7.3470969 ])"
7776,RBP4,RBP4,"array([3.55693621, 7.08157287])"
7777,MGC53867,MGC53867,"array([3.91724497, 7.08738596])"
7778,Apbb1,Apbb1,"array([3.53598727, 7.28154949])"
7779,APBB3,APBB3,"array([3.59742327, 7.12290957])"
7780,CALU,CALU,"array([3.65965569, 7.26483572])"
7781,RNH1,RNH1,"array([3.68688579, 7.26235511])"
7782,SLC4A3,SLC4A3,"array([3.82829609, 7.10915887])"
7783,PSMB7,PSMB7,"array([3.592688, 7.207506])"
7784,Gab2,Gab2,"array([3.49892166, 7.1101473 ])"
7785,SLAMF6,SLAMF6,"array([3.440865  , 7.05887908])"
7786,MPZL1,MPZL1,"array([3.75018043, 7.25222983])"
7787,SIGLEC11,SIGLEC11,"array([3.42091163, 7.12127455])"
7788,PROS1,PROS1,"array([3.50367312, 7.21653059])"
7789,NRCAM,NRCAM,"array([3.66686085, 7.05849626])"
7790,LILRB4,LILRB4,"array([3.45579735, 7.0572291 ])"
7791,PRKX,PRKX,"array([3.50289842, 7.10964539])"
7792,C3orf15,C3orf15,"array([3.4714931 , 7.20703615])"
7793,FGF10,FGF10,"array([3.56806393, 6.92570924])"
7794,LIPC,LIPC,"array([3.43932427, 7.09395208])"
7795,NEFM,NEFM,"array([3.60605513, 7.1711425 ])"
7796,MUTYH,MUTYH,"array([3.74973588, 7.16967332])"
7797,BCL11A,BCL11A,"array([3.69885795, 7.19608493])"
7798,BCL11B,BCL11B,"array([3.72903853, 7.14646768])"
7799,DARS2,DARS2,"array([3.59046578, 7.31387147])"
7800,AIMP1,AIMP1,"array([3.61626038, 7.17715668])"
7801,NR2C2AP,NR2C2AP,"array([3.81498201, 7.14668905])"
7802,TPSB2,TPSB2,"array([5.86243902, 9.01071308])"
7803,Fyb,Fyb,"array([3.43119136, 6.97399049])"
7804,TRNAS2,TRNAS2,"array([3.82156389, 7.51691021])"
7805,ARSA,ARSA,"array([3.43070419, 7.21356922])"
7806,UBA52,UBA52,"array([3.6062118 , 7.23353224])"
7807,Ehd3,Ehd3,"array([3.44779152, 7.4048558 ])"
7808,Pkp4,Pkp4,"array([3.59585489, 6.88925638])"
7809,PEF1,PEF1,"array([3.60704776, 7.2904974 ])"
7810,GUCY2C,GUCY2C,"array([3.29718154, 7.13063428])"
7811,TRIM7,TRIM7,"array([3.52652142, 7.27375309])"
7812,Axin1,Axin1,"array([3.65800291, 7.09662139])"
7813,PIK3R5,PIK3R5,"array([3.52084083, 7.19329126])"
7814,Melk,Melk,"array([3.71880447, 7.17519809])"
7815,CRYAA,CRYAA,"array([3.48265942, 7.19384418])"
7816,CRYBB2,CRYBB2,"array([3.45438608, 7.17222021])"
7817,CRYGC,CRYGC,"array([3.45106386, 7.16865451])"
7818,ARL5A,ARL5A,"array([3.77993645, 7.22346198])"
7819,PALLD,PALLD,"array([3.59143518, 7.25942085])"
7820,Csnk1e,Csnk1e,"array([3.66839715, 7.23848644])"
7821,VPS39,VPS39,"array([3.53306491, 7.25313732])"
7822,FCRL3,FCRL3,"array([3.534925  , 7.04863598])"
7823,Scnn1g,Scnn1g,"array([3.57631163, 7.06176873])"
7824,Cbx1,Cbx1,"array([3.64949712, 7.17156962])"
7825,\"Su(var)205\",\"Su(var)205\","array([3.73509176, 6.99486287])"
7826,SERGEF,SERGEF,"array([3.7782196 , 7.08733014])"
7827,IRX4,IRX4,"array([3.81616038, 7.19779187])"
7828,SETBP1,SETBP1,"array([3.78389167, 7.22168406])"
7829,Khdrbs3,Khdrbs3,"array([3.63564452, 7.10456284])"
7830,RRAGB,RRAGB,"array([3.49865438, 7.2051315 ])"
7831,LARP4B,LARP4B,"array([3.64950054, 7.29704233])"
7832,Nde1,Nde1,"array([3.50434771, 7.22161603])"
7833,NDE1,NDE1,"array([3.52265132, 7.28815973])"
7834,DAZAP1,DAZAP1,"array([3.70861323, 7.19877163])"
7835,BCHE,BCHE,"array([3.82918379, 7.64189224])"
7836,COLQ,COLQ,"array([3.76909628, 7.51199259])"
7837,CDC39,CDC39,"array([3.89320657, 7.15752039])"
7838,CNOT4,CNOT4,"array([3.72673949, 7.23387543])"
7839,PTAFR,PTAFR,"array([3.54506491, 7.19570719])"
7840,REST,REST,"array([3.69931451, 7.12379921])"
7841,Uts2r,Uts2r,"array([6.43052441, 7.82625504])"
7842,UTS2,UTS2,"array([6.41932497, 7.84413937])"
7843,alien,alien,"array([3.70562684, 7.33031012])"
7844,EcR,EcR,"array([3.85309594, 7.05390575])"
7845,Sh3rf1,Sh3rf1,"array([3.42065739, 7.00831146])"
7846,NPBWR1,NPBWR1,"array([2.49068894, 9.88601064])"
7847,NPW,NPW,"array([2.50124269, 9.86609033])"
7848,NPB,NPB,"array([2.48028549, 9.90570439])"
7849,PARD6G,PARD6G,"array([3.55730441, 7.11647636])"
7850,Mllt10,Mllt10,"array([3.31980822, 7.25402863])"
7851,Tnpo1,Tnpo1,"array([3.27483113, 7.2332645 ])"
7852,Ucn,Ucn,"array([3.63630451, 6.85653044])"
7853,UCN2,UCN2,"array([3.65071878, 6.62832637])"
7854,UCN3,UCN3,"array([3.66716578, 6.62892318])"
7855,FBXO5,FBXO5,"array([3.72484719, 7.17621761])"
7856,Eif2c2,Eif2c2,"array([3.43575763, 7.15788994])"
7857,COG3,COG3,"array([3.4589882 , 7.18306692])"
7858,COG8,COG8,"array([3.46217416, 7.18968304])"
7859,COG6,COG6,"array([3.51671388, 7.19222311])"
7860,EDAR,EDAR,"array([3.84233744, 7.21864693])"
7861,EDARADD,EDARADD,"array([3.73472709, 7.22118932])"
7862,ERO1L,ERO1L,"array([3.5897246 , 7.30191958])"
7863,ERO1LB,ERO1LB,"array([3.56672149, 7.30515107])"
7864,ATG7,ATG7,"array([3.61309044, 7.17617327])"
7865,SOCS7,SOCS7,"array([3.53555998, 7.11741044])"
7866,LAX1,LAX1,"array([3.49634172, 7.11395467])"
7867,TUB,TUB,"array([3.68851851, 7.28257778])"
7868,CALD1,CALD1,"array([3.62513545, 7.15781785])"
7869,PI4K2A,PI4K2A,"array([3.56786304, 7.28859723])"
7870,ANXA7,ANXA7,"array([3.61870326, 7.1756629 ])"
7871,BACE1,BACE1,"array([3.74999949, 7.29021281])"
7872,TMLHE,TMLHE,"array([3.42365221, 7.21029012])"
7873,Stx6,Stx6,"array([3.50473018, 6.97517566])"
7874,TAOK2,TAOK2,"array([3.54382671, 7.26201119])"
7875,SHKBP1,SHKBP1,"array([3.5537558 , 7.21046014])"
7876,ATP2B2,ATP2B2,"array([3.55660673, 7.03612711])"
7877,Dlg1,Dlg1,"array([3.52053386, 6.97769952])"
7878,Dlg2,Dlg2,"array([3.49317109, 6.9349964 ])"
7879,SLC16A4,SLC16A4,"array([3.76169017, 7.4011965 ])"
7880,BACE2,BACE2,"array([3.81646103, 7.27475853])"
7881,CPN1,CPN1,"array([3.42047987, 7.17102703])"
7882,GMEB2,GMEB2,"array([3.77367586, 7.08316561])"
7883,MFAP4,MFAP4,"array([3.61250615, 6.99293031])"
7884,Sftpd,Sftpd,"array([3.61161645, 6.81308471])"
7885,PDHA2,PDHA2,"array([3.65267362, 7.33029285])"
7886,Tpm2,Tpm2,"array([3.63790937, 6.86671796])"
7887,RABEP2,RABEP2,"array([3.53080771, 7.27714643])"
7888,ZFYVE20,ZFYVE20,"array([3.50036995, 7.23724612])"
7889,VPS45,VPS45,"array([3.55478564, 7.12634748])"
7890,RIN2,RIN2,"array([3.53087187, 7.23105835])"
7891,RAPGEF6,RAPGEF6,"array([3.52924675, 7.26339906])"
7892,Exoc4,Exoc4,"array([3.44122737, 7.03002812])"
7893,TDH,TDH,"array([3.9824206 , 7.36396725])"
7894,GCAT,GCAT,"array([3.79984786, 7.28445179])"
7895,FCN3,FCN3,"array([1.41920051, 9.01205158])"
7896,MLC1,MLC1,"array([3.55276778, 7.01613558])"
7897,LIMK2,LIMK2,"array([3.56197047, 7.13231144])"
7898,Pawr,Pawr,"array([3.66961323, 6.95443226])"
7899,TKT,TKT,"array([3.62799103, 7.26303901])"
7900,FBXO7,FBXO7,"array([3.62553485, 7.1818995 ])"
7901,FBXW2,FBXW2,"array([3.70217726, 7.18646698])"
7902,FBXL3,FBXL3,"array([3.75215616, 7.17714143])"
7903,Synj1,Synj1,"array([3.4391529 , 7.23092324])"
7904,FBXO44,FBXO44,"array([3.67571455, 7.14523503])"
7905,Exoc3,Exoc3,"array([3.52421956, 7.43496057])"
7906,Ralbp1,Ralbp1,"array([3.35405621, 7.24799901])"
7907,RUFY1,RUFY1,"array([3.56957224, 7.19696974])"
7908,RUFY2,RUFY2,"array([3.78575805, 7.22539845])"
7909,FOXF2,FOXF2,"array([3.80390513, 7.03267934])"
7910,EFNA4,EFNA4,"array([3.30191535, 7.2399374 ])"
7911,CDR2,CDR2,"array([3.73732419, 7.22548758])"
7912,STK17A,STK17A,"array([3.64116651, 7.3749678 ])"
7913,STK17B,STK17B,"array([3.58629299, 7.38765615])"
7914,HELB,HELB,"array([3.81587853, 7.23621196])"
7915,SYNE2,SYNE2,"array([3.60040327, 7.23093246])"
7916,SRP72,SRP72,"array([3.62291819, 7.28257423])"
7917,REV3L,REV3L,"array([3.75714837, 7.21245944])"
7918,Sp1,Sp1,"array([3.75427634, 7.05439122])"
7919,SCIN,SCIN,"array([3.47443735, 7.28429018])"
7920,FTCD,FTCD,"array([3.40819554, 7.32979568])"
7921,PHLDB2,PHLDB2,"array([3.5388003 , 7.14617084])"
7922,Kcnd2,Kcnd2,"array([3.2517196 , 7.30910171])"
7923,FBXO18,FBXO18,"array([3.73290721, 7.2392703 ])"
7924,PYGB,PYGB,"array([3.54531095, 7.21258596])"
7925,CDK5R2,CDK5R2,"array([3.86025195, 7.08781752])"
7926,GJD3,GJD3,"array([3.3912363 , 7.24574594])"
7927,LIG1,LIG1,"array([3.77015769, 7.20164719])"
7928,SEPT9,SEPT9,"array([3.61700055, 7.26191657])"
7929,ICOSLG,ICOSLG,"array([4.16556381, 7.1180906 ])"
7930,ICOS,ICOS,"array([4.04813744, 7.13760636])"
7931,PRKRIR,PRKRIR,"array([3.55781097, 7.13806002])"
7932,PLEKHA1,PLEKHA1,"array([3.49788866, 7.18674839])"
7933,PLEKHA2,PLEKHA2,"array([3.46981114, 7.1157307 ])"
7934,NR2E3,NR2E3,"array([3.72954546, 7.18721438])"
7935,TST,TST,"array([3.54985072, 7.27068651])"
7936,RLIM,RLIM,"array([3.65431694, 7.14540074])"
7937,ABCE1,ABCE1,"array([3.58753957, 7.29468334])"
7938,RNASEL,RNASEL,"array([3.49749914, 7.38886829])"
7939,RPS18,RPS18,"array([3.631363  , 7.23728519])"
7940,ADCYAP1,ADCYAP1,"array([3.80405015, 6.88395322])"
7941,CPAMD8,CPAMD8,"array([3.78369981, 7.01368898])"
7942,SEMG1,SEMG1,"array([3.71372712, 7.26519258])"
7943,SEMG2,SEMG2,"array([3.72822654, 7.11264471])"
7944,BCAM,BCAM,"array([3.68269062, 7.06507818])"
7945,MGP,MGP,"array([3.35096159, 6.92416924])"
7946,CHRNA4,CHRNA4,"array([3.4472351 , 7.11004576])"
7947,Stat5a,Stat5a,"array([3.69963245, 7.00998704])"
7948,CENPJ,CENPJ,"array([3.64777413, 7.08590901])"
7949,SF3B5,SF3B5,"array([3.69632832, 7.2945451 ])"
7950,Stat5b,Stat5b,"array([3.58298703, 6.9539618 ])"
7951,U2SURP,U2SURP,"array([3.69784287, 7.24405532])"
7952,CHERP,CHERP,"array([3.69403666, 7.23062957])"
7953,DDX46,DDX46,"array([3.73820963, 7.26559347])"
7954,DNAJC8,DNAJC8,"array([3.67146349, 7.27992467])"
7955,ced-3,ced-3,"array([3.42049169, 7.19791324])"
7956,ACTA2,ACTA2,"array([3.61240454, 7.22813858])"
7957,MADCAM1,MADCAM1,"array([3.95144425, 7.02173357])"
7958,CRM1,CRM1,"array([3.53369847, 7.03738103])"
7959,KAP104,KAP104,"array([3.53199578, 7.0441131 ])"
7960,IL1RL1,IL1RL1,"array([3.50539906, 7.29612279])"
7961,TMED1,TMED1,"array([3.58415245, 7.34176277])"
7962,Cnot7,Cnot7,"array([3.87364676, 7.0585985 ])"
7963,Hspa8,Hspa8,"array([3.50965018, 7.19265139])"
7964,Ptpn6,Ptpn6,"array([3.70635947, 6.95658455])"
7965,Ncoa3,Ncoa3,"array([3.66094254, 6.8886136 ])"
7966,OAZ3,OAZ3,"array([3.46697165, 7.22074592])"
7967,NFAT5,NFAT5,"array([3.49063508, 7.2856465 ])"
7968,KIF2C,KIF2C,"array([3.64308709, 7.20133862])"
7969,PAIP2,PAIP2,"array([3.66945623, 7.28641354])"
7970,NUMBL,NUMBL,"array([3.59376183, 7.13941867])"
7971,CDC40,CDC40,"array([3.57950061, 7.20300708])"
7972,EPN2,EPN2,"array([3.50539705, 7.21022548])"
7973,Eps15l1,Eps15l1,"array([3.47124874, 7.12586148])"
7974,CYR61,CYR61,"array([3.75056983, 7.21035952])"
7975,SSR2,SSR2,"array([3.59377344, 7.43648597])"
7976,SRPR,SRPR,"array([3.60214157, 7.33361207])"
7977,CORT,CORT,"array([3.53923796, 6.92495435])"
7978,SSTR1,SSTR1,"array([3.65294704, 6.98911383])"
7979,SSTR3,SSTR3,"array([3.50719693, 7.08231391])"
7980,SSTR4,SSTR4,"array([3.49358926, 6.7811006 ])"
7981,SSTR5,SSTR5,"array([3.63416357, 6.99681755])"
7982,BRAP,BRAP,"array([3.63519078, 7.14770207])"
7983,PRL,PRL,"array([3.44558651, 7.26468932])"
7984,CARS,CARS,"array([3.52657788, 7.2595122 ])"
7985,IL10RB,IL10RB,"array([3.91488614, 7.27404976])"
7986,IL22RA1,IL22RA1,"array([3.93806136, 7.1910414 ])"
7987,DYSF,DYSF,"array([3.5129391 , 7.22944058])"
7988,SPN,SPN,"array([3.5546779 , 7.29437889])"
